,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
329,265.0,225.0,77.0,216.0,589.0,327.0,863.0,235.0,816.0,556.0,859.0,707.0,237.0,862.0,318.0,837.0,312.0,188.0,352.0,85.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,1.0
330,589.0,77.0,225.0,863.0,265.0,556.0,237.0,859.0,862.0,318.0,811.0,816.0,777.0,808.0,312.0,490.0,452.0,216.0,812.0,17.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,1.0
331,862.0,589.0,812.0,318.0,225.0,811.0,859.0,77.0,265.0,237.0,861.0,863.0,150.0,556.0,814.0,600.0,86.0,816.0,329.0,461.0,18.0,50.0,640.0,1.0,260.0,432.0,81.0,644.0,48.0,807.0,3.0
332,589.0,862.0,225.0,237.0,318.0,777.0,863.0,811.0,77.0,859.0,556.0,228.0,265.0,312.0,816.0,150.0,861.0,17.0,125.0,204.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,48.0,2.0
333,862.0,216.0,77.0,589.0,265.0,556.0,225.0,325.0,812.0,318.0,237.0,837.0,859.0,501.0,488.0,816.0,777.0,863.0,684.0,811.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,3.0
334,589.0,77.0,862.0,216.0,225.0,265.0,237.0,556.0,318.0,859.0,416.0,811.0,228.0,816.0,863.0,312.0,837.0,126.0,815.0,777.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,2.0
335,265.0,225.0,863.0,816.0,589.0,216.0,77.0,862.0,204.0,811.0,318.0,556.0,859.0,707.0,309.0,485.0,237.0,312.0,235.0,488.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,1.0
336,589.0,216.0,862.0,77.0,237.0,225.0,556.0,777.0,416.0,811.0,318.0,863.0,812.0,265.0,303.0,816.0,859.0,150.0,312.0,17.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,48.0,1.0
337,589.0,862.0,216.0,816.0,77.0,225.0,318.0,265.0,859.0,863.0,237.0,811.0,482.0,204.0,321.0,17.0,312.0,235.0,259.0,338.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,2.0
338,589.0,862.0,225.0,318.0,863.0,216.0,237.0,556.0,235.0,488.0,859.0,816.0,265.0,811.0,17.0,328.0,312.0,23.0,135.0,269.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,2.0
339,862.0,216.0,589.0,811.0,77.0,225.0,237.0,265.0,318.0,416.0,861.0,863.0,859.0,816.0,312.0,488.0,600.0,556.0,17.0,150.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,3.0
340,862.0,589.0,216.0,225.0,237.0,811.0,318.0,859.0,77.0,17.0,727.0,863.0,556.0,816.0,204.0,265.0,806.0,861.0,188.0,809.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,48.0,3.0
341,589.0,862.0,816.0,225.0,318.0,859.0,77.0,863.0,17.0,811.0,235.0,216.0,312.0,488.0,657.0,265.0,237.0,259.0,204.0,338.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,48.0,2.0
342,589.0,225.0,216.0,265.0,235.0,862.0,77.0,17.0,318.0,232.0,816.0,812.0,811.0,863.0,556.0,237.0,859.0,204.0,188.0,837.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,2.0
343,862.0,216.0,225.0,318.0,17.0,77.0,811.0,859.0,265.0,863.0,232.0,235.0,334.0,816.0,766.0,589.0,861.0,241.0,328.0,806.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,3.0
344,265.0,216.0,225.0,589.0,77.0,17.0,237.0,235.0,556.0,204.0,837.0,863.0,862.0,318.0,488.0,816.0,232.0,309.0,859.0,346.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,1.0
345,77.0,862.0,327.0,216.0,265.0,225.0,837.0,589.0,646.0,318.0,859.0,237.0,556.0,816.0,312.0,17.0,811.0,324.0,352.0,320.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,4.0
346,589.0,77.0,862.0,216.0,265.0,318.0,225.0,837.0,126.0,228.0,556.0,859.0,237.0,815.0,863.0,352.0,329.0,816.0,321.0,312.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,2.0
347,77.0,225.0,265.0,327.0,216.0,589.0,318.0,863.0,859.0,411.0,556.0,816.0,237.0,707.0,837.0,862.0,85.0,325.0,346.0,235.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,1.0
348,77.0,589.0,862.0,812.0,225.0,265.0,859.0,556.0,237.0,216.0,318.0,816.0,863.0,777.0,811.0,303.0,228.0,61.0,837.0,312.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,2.0
349,862.0,812.0,265.0,589.0,225.0,863.0,318.0,814.0,816.0,859.0,77.0,811.0,861.0,492.0,488.0,312.0,17.0,452.0,556.0,237.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,3.0
350,862.0,265.0,225.0,237.0,77.0,589.0,318.0,863.0,859.0,811.0,488.0,816.0,17.0,204.0,556.0,807.0,312.0,501.0,814.0,861.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,48.0,4.0
351,862.0,589.0,812.0,318.0,77.0,265.0,225.0,237.0,863.0,859.0,811.0,816.0,17.0,556.0,809.0,204.0,861.0,232.0,235.0,488.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,3.0
352,216.0,589.0,862.0,812.0,859.0,318.0,225.0,816.0,237.0,811.0,265.0,204.0,77.0,416.0,863.0,312.0,556.0,17.0,228.0,320.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,2.0
353,216.0,225.0,265.0,589.0,318.0,237.0,859.0,862.0,863.0,816.0,235.0,85.0,657.0,556.0,77.0,707.0,17.0,312.0,811.0,673.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,48.0,1.0
354,589.0,862.0,812.0,216.0,863.0,318.0,816.0,225.0,237.0,452.0,807.0,811.0,859.0,17.0,77.0,265.0,312.0,150.0,442.0,546.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,48.0,2.0
355,216.0,862.0,589.0,225.0,859.0,318.0,17.0,811.0,265.0,77.0,338.0,863.0,237.0,861.0,488.0,816.0,204.0,312.0,806.0,188.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,3.0
356,77.0,265.0,216.0,225.0,589.0,556.0,837.0,235.0,346.0,862.0,863.0,237.0,501.0,318.0,816.0,859.0,707.0,592.0,96.0,312.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,1.0
357,77.0,589.0,216.0,556.0,225.0,237.0,265.0,862.0,859.0,318.0,863.0,837.0,329.0,809.0,719.0,816.0,352.0,312.0,61.0,777.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,1.0
358,77.0,862.0,589.0,265.0,318.0,216.0,859.0,837.0,225.0,411.0,86.0,816.0,815.0,72.0,328.0,646.0,556.0,863.0,126.0,237.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,3.0
359,812.0,862.0,77.0,265.0,327.0,225.0,589.0,216.0,318.0,859.0,556.0,411.0,837.0,816.0,237.0,235.0,863.0,815.0,492.0,312.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,3.0
360,77.0,589.0,225.0,265.0,216.0,237.0,318.0,859.0,863.0,862.0,556.0,816.0,837.0,312.0,811.0,411.0,126.0,204.0,346.0,508.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,1.0
361,589.0,862.0,318.0,237.0,859.0,811.0,77.0,265.0,225.0,816.0,150.0,556.0,863.0,312.0,228.0,416.0,487.0,338.0,17.0,480.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,841.0,292.0,2.0
362,589.0,812.0,862.0,237.0,225.0,318.0,77.0,859.0,816.0,488.0,863.0,811.0,269.0,273.0,777.0,312.0,338.0,491.0,556.0,442.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,48.0,2.0
363,265.0,327.0,862.0,225.0,812.0,77.0,232.0,589.0,816.0,556.0,235.0,318.0,237.0,859.0,863.0,488.0,17.0,216.0,204.0,269.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,3.0
364,216.0,862.0,265.0,816.0,863.0,811.0,318.0,225.0,859.0,237.0,312.0,589.0,204.0,488.0,17.0,259.0,807.0,556.0,442.0,77.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,4.0
365,216.0,862.0,589.0,318.0,812.0,225.0,816.0,863.0,17.0,265.0,859.0,77.0,237.0,556.0,861.0,312.0,811.0,232.0,204.0,346.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,48.0,3.0
366,216.0,862.0,237.0,589.0,225.0,318.0,811.0,416.0,859.0,17.0,863.0,812.0,556.0,312.0,265.0,816.0,77.0,501.0,727.0,204.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,4.0
367,863.0,589.0,816.0,216.0,225.0,318.0,862.0,77.0,17.0,859.0,235.0,811.0,399.0,265.0,312.0,338.0,645.0,259.0,777.0,204.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,2.0
368,862.0,237.0,216.0,589.0,318.0,225.0,859.0,863.0,811.0,556.0,17.0,816.0,265.0,488.0,204.0,812.0,346.0,77.0,312.0,837.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,48.0,4.0
369,862.0,812.0,225.0,318.0,265.0,589.0,859.0,17.0,863.0,816.0,235.0,77.0,556.0,216.0,232.0,204.0,312.0,811.0,237.0,837.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,48.0,3.0
370,216.0,862.0,556.0,265.0,237.0,318.0,589.0,77.0,225.0,837.0,859.0,815.0,346.0,352.0,17.0,312.0,646.0,814.0,816.0,276.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,4.0
371,77.0,862.0,589.0,237.0,216.0,859.0,318.0,556.0,837.0,225.0,265.0,815.0,411.0,811.0,501.0,863.0,329.0,312.0,352.0,816.0,18.0,640.0,50.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,4.0
372,589.0,77.0,862.0,812.0,859.0,216.0,265.0,318.0,556.0,225.0,137.0,837.0,809.0,86.0,811.0,816.0,863.0,20.0,235.0,61.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,3.0
373,77.0,589.0,225.0,216.0,859.0,318.0,237.0,411.0,862.0,816.0,863.0,556.0,812.0,684.0,265.0,811.0,137.0,321.0,490.0,452.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,1.0
374,862.0,77.0,859.0,816.0,318.0,589.0,812.0,225.0,811.0,17.0,863.0,861.0,20.0,657.0,452.0,265.0,806.0,235.0,399.0,826.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,3.0
375,265.0,77.0,225.0,589.0,556.0,237.0,235.0,256.0,862.0,859.0,707.0,816.0,216.0,863.0,309.0,318.0,837.0,501.0,20.0,346.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,1.0
376,77.0,589.0,216.0,859.0,556.0,862.0,225.0,237.0,265.0,318.0,811.0,863.0,816.0,303.0,501.0,719.0,126.0,837.0,416.0,325.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,1.0
377,812.0,862.0,77.0,216.0,589.0,265.0,859.0,225.0,318.0,235.0,816.0,501.0,204.0,556.0,324.0,411.0,863.0,237.0,273.0,482.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,3.0
378,77.0,812.0,862.0,216.0,265.0,859.0,318.0,556.0,646.0,837.0,589.0,327.0,816.0,863.0,237.0,225.0,352.0,346.0,811.0,315.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,4.0
379,812.0,77.0,589.0,862.0,265.0,235.0,216.0,318.0,225.0,859.0,816.0,863.0,814.0,228.0,811.0,815.0,740.0,272.0,556.0,806.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,2.0
380,589.0,225.0,265.0,77.0,862.0,816.0,318.0,237.0,812.0,859.0,863.0,556.0,811.0,17.0,204.0,163.0,488.0,312.0,501.0,808.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,1.0
381,77.0,589.0,237.0,862.0,556.0,225.0,265.0,812.0,816.0,318.0,811.0,777.0,859.0,863.0,232.0,719.0,17.0,204.0,492.0,188.0,18.0,50.0,640.0,1.0,260.0,432.0,81.0,644.0,292.0,841.0,1.0
382,77.0,862.0,812.0,216.0,265.0,859.0,318.0,589.0,837.0,556.0,863.0,225.0,816.0,328.0,811.0,346.0,352.0,815.0,72.0,237.0,18.0,640.0,50.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,3.0
383,77.0,327.0,265.0,812.0,216.0,225.0,862.0,237.0,859.0,556.0,589.0,863.0,816.0,318.0,346.0,324.0,837.0,815.0,235.0,188.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,4.0
384,77.0,859.0,225.0,265.0,862.0,863.0,816.0,480.0,318.0,811.0,589.0,237.0,241.0,17.0,452.0,812.0,235.0,808.0,488.0,312.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,1.0
385,859.0,862.0,863.0,816.0,318.0,589.0,225.0,265.0,811.0,237.0,812.0,17.0,77.0,777.0,546.0,556.0,188.0,312.0,545.0,861.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,48.0,1.0
386,812.0,589.0,862.0,859.0,265.0,225.0,816.0,811.0,863.0,318.0,235.0,556.0,77.0,237.0,488.0,17.0,259.0,23.0,814.0,228.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,2.0
387,862.0,812.0,225.0,318.0,589.0,816.0,859.0,811.0,863.0,77.0,265.0,556.0,17.0,232.0,235.0,237.0,204.0,488.0,826.0,766.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,3.0
388,862.0,859.0,863.0,811.0,225.0,318.0,816.0,77.0,232.0,812.0,259.0,17.0,188.0,556.0,657.0,315.0,452.0,265.0,237.0,312.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,48.0,4.0
389,812.0,225.0,862.0,318.0,17.0,265.0,163.0,811.0,237.0,816.0,863.0,859.0,589.0,77.0,188.0,256.0,556.0,303.0,777.0,346.0,50.0,18.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,48.0,1.0
390,862.0,812.0,216.0,859.0,318.0,589.0,863.0,811.0,237.0,17.0,265.0,77.0,225.0,556.0,816.0,861.0,259.0,235.0,204.0,806.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,3.0
391,216.0,862.0,859.0,812.0,225.0,318.0,77.0,17.0,811.0,816.0,863.0,188.0,232.0,334.0,837.0,235.0,861.0,699.0,589.0,766.0,50.0,18.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,3.0
392,862.0,225.0,237.0,589.0,318.0,859.0,863.0,265.0,816.0,17.0,811.0,807.0,812.0,556.0,77.0,312.0,334.0,294.0,488.0,204.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,1.0
393,862.0,589.0,859.0,318.0,812.0,556.0,17.0,225.0,265.0,237.0,863.0,816.0,811.0,204.0,480.0,807.0,77.0,806.0,861.0,150.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,3.0
394,862.0,859.0,225.0,17.0,77.0,318.0,863.0,188.0,237.0,811.0,816.0,807.0,334.0,837.0,861.0,346.0,806.0,556.0,265.0,312.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,48.0,4.0
395,862.0,812.0,318.0,225.0,816.0,589.0,17.0,237.0,859.0,265.0,863.0,811.0,556.0,235.0,807.0,814.0,328.0,861.0,216.0,259.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,3.0
396,812.0,216.0,589.0,862.0,265.0,225.0,237.0,17.0,318.0,859.0,863.0,556.0,811.0,228.0,204.0,816.0,235.0,150.0,165.0,806.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,2.0
397,862.0,812.0,216.0,17.0,318.0,237.0,225.0,77.0,859.0,556.0,589.0,265.0,816.0,811.0,863.0,204.0,807.0,232.0,150.0,814.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,48.0,3.0
398,862.0,318.0,859.0,17.0,237.0,811.0,77.0,488.0,812.0,225.0,589.0,816.0,556.0,863.0,346.0,150.0,777.0,393.0,265.0,312.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,48.0,4.0
399,862.0,812.0,318.0,859.0,589.0,17.0,811.0,816.0,225.0,556.0,863.0,237.0,265.0,204.0,232.0,861.0,235.0,826.0,77.0,259.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,48.0,3.0
400,862.0,237.0,17.0,859.0,225.0,812.0,811.0,318.0,589.0,863.0,77.0,556.0,816.0,416.0,150.0,265.0,216.0,777.0,546.0,545.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,48.0,1.0
401,812.0,862.0,216.0,265.0,225.0,589.0,556.0,816.0,327.0,17.0,237.0,318.0,485.0,859.0,811.0,863.0,235.0,204.0,488.0,232.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,3.0
402,589.0,862.0,812.0,216.0,265.0,225.0,237.0,556.0,17.0,318.0,811.0,777.0,346.0,204.0,859.0,228.0,304.0,77.0,837.0,232.0,18.0,50.0,640.0,1.0,260.0,432.0,81.0,644.0,292.0,48.0,2.0
403,816.0,862.0,17.0,318.0,859.0,77.0,225.0,811.0,237.0,863.0,556.0,812.0,188.0,334.0,274.0,346.0,589.0,739.0,312.0,837.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,48.0,4.0
404,225.0,237.0,812.0,589.0,862.0,318.0,17.0,556.0,811.0,265.0,859.0,863.0,77.0,816.0,416.0,204.0,272.0,165.0,126.0,501.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,48.0,1.0
405,225.0,265.0,862.0,17.0,859.0,237.0,77.0,816.0,318.0,188.0,327.0,811.0,863.0,556.0,837.0,232.0,204.0,589.0,346.0,812.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,48.0,4.0
406,17.0,862.0,589.0,225.0,812.0,816.0,265.0,318.0,859.0,204.0,811.0,235.0,863.0,232.0,237.0,77.0,837.0,346.0,216.0,228.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,2.0
407,216.0,862.0,556.0,237.0,265.0,225.0,318.0,589.0,17.0,812.0,77.0,126.0,816.0,269.0,811.0,863.0,204.0,859.0,346.0,845.0,18.0,50.0,640.0,1.0,260.0,432.0,81.0,644.0,292.0,807.0,1.0
408,77.0,589.0,556.0,237.0,812.0,265.0,501.0,318.0,837.0,862.0,225.0,346.0,526.0,859.0,352.0,816.0,863.0,815.0,216.0,269.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,1.0
409,77.0,237.0,812.0,589.0,216.0,556.0,318.0,863.0,816.0,859.0,225.0,303.0,837.0,501.0,862.0,265.0,346.0,815.0,294.0,321.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,1.0
410,237.0,77.0,589.0,216.0,556.0,816.0,303.0,859.0,318.0,863.0,225.0,265.0,501.0,862.0,812.0,837.0,346.0,526.0,811.0,815.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,1.0
411,237.0,77.0,256.0,265.0,812.0,859.0,216.0,225.0,658.0,816.0,556.0,863.0,707.0,589.0,485.0,862.0,318.0,749.0,815.0,250.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,1.0
412,589.0,812.0,862.0,77.0,859.0,216.0,265.0,556.0,318.0,225.0,228.0,837.0,811.0,303.0,863.0,237.0,777.0,816.0,61.0,126.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,2.0
413,862.0,77.0,812.0,589.0,265.0,859.0,318.0,556.0,863.0,86.0,837.0,225.0,816.0,216.0,811.0,352.0,363.0,501.0,492.0,327.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,3.0
414,589.0,77.0,862.0,812.0,501.0,859.0,265.0,225.0,556.0,811.0,777.0,318.0,237.0,863.0,228.0,61.0,816.0,837.0,303.0,411.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,2.0
415,589.0,812.0,77.0,862.0,859.0,237.0,265.0,501.0,863.0,318.0,225.0,816.0,556.0,235.0,811.0,815.0,492.0,328.0,837.0,346.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,2.0
416,77.0,237.0,556.0,859.0,225.0,265.0,589.0,812.0,863.0,501.0,862.0,318.0,777.0,816.0,303.0,811.0,411.0,346.0,837.0,845.0,18.0,50.0,640.0,1.0,260.0,432.0,81.0,644.0,292.0,807.0,1.0
417,77.0,859.0,225.0,237.0,812.0,589.0,318.0,863.0,265.0,862.0,556.0,816.0,346.0,72.0,811.0,837.0,411.0,491.0,188.0,501.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,1.0
418,862.0,812.0,77.0,859.0,589.0,318.0,265.0,863.0,86.0,816.0,225.0,811.0,237.0,411.0,556.0,329.0,861.0,501.0,815.0,492.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,3.0
419,265.0,77.0,812.0,589.0,235.0,225.0,237.0,216.0,862.0,859.0,816.0,318.0,556.0,815.0,863.0,81.0,346.0,501.0,304.0,228.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,2.0
420,77.0,216.0,859.0,225.0,265.0,589.0,556.0,327.0,863.0,318.0,411.0,812.0,346.0,237.0,862.0,707.0,816.0,811.0,837.0,352.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,1.0
421,862.0,812.0,265.0,77.0,589.0,225.0,816.0,318.0,811.0,859.0,863.0,492.0,480.0,237.0,861.0,17.0,452.0,488.0,766.0,808.0,18.0,50.0,640.0,1.0,260.0,432.0,81.0,644.0,292.0,841.0,3.0
422,77.0,327.0,862.0,265.0,859.0,812.0,225.0,589.0,237.0,318.0,556.0,216.0,816.0,863.0,646.0,837.0,352.0,811.0,204.0,346.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,4.0
423,589.0,77.0,812.0,216.0,862.0,859.0,265.0,225.0,318.0,228.0,863.0,556.0,501.0,815.0,811.0,816.0,237.0,126.0,492.0,204.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,2.0
424,77.0,862.0,225.0,859.0,237.0,589.0,556.0,265.0,777.0,318.0,811.0,812.0,863.0,816.0,216.0,150.0,719.0,416.0,861.0,312.0,18.0,50.0,640.0,1.0,260.0,432.0,81.0,644.0,292.0,807.0,4.0
425,265.0,225.0,589.0,862.0,816.0,863.0,811.0,309.0,235.0,318.0,237.0,859.0,556.0,17.0,204.0,163.0,826.0,707.0,77.0,812.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,1.0
426,77.0,216.0,862.0,812.0,327.0,265.0,859.0,318.0,589.0,237.0,863.0,556.0,837.0,225.0,811.0,816.0,346.0,501.0,646.0,352.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,4.0
427,862.0,812.0,77.0,589.0,859.0,216.0,416.0,265.0,318.0,556.0,225.0,863.0,811.0,61.0,816.0,86.0,237.0,303.0,501.0,621.0,18.0,50.0,640.0,1.0,260.0,432.0,81.0,644.0,292.0,841.0,3.0
428,77.0,812.0,859.0,589.0,225.0,265.0,863.0,318.0,237.0,862.0,493.0,707.0,815.0,816.0,328.0,411.0,556.0,811.0,837.0,188.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,1.0
429,77.0,862.0,265.0,812.0,859.0,237.0,318.0,327.0,556.0,589.0,225.0,863.0,488.0,816.0,837.0,811.0,646.0,346.0,482.0,740.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,4.0
430,225.0,265.0,589.0,862.0,816.0,811.0,812.0,318.0,863.0,237.0,859.0,556.0,77.0,204.0,17.0,814.0,309.0,312.0,488.0,399.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,1.0
431,812.0,862.0,77.0,216.0,265.0,859.0,318.0,589.0,225.0,556.0,235.0,346.0,863.0,327.0,816.0,837.0,815.0,86.0,492.0,328.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,3.0
432,862.0,812.0,265.0,589.0,225.0,859.0,816.0,77.0,811.0,237.0,318.0,808.0,863.0,482.0,861.0,814.0,259.0,452.0,327.0,488.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,48.0,3.0
433,812.0,225.0,589.0,237.0,862.0,318.0,811.0,265.0,416.0,863.0,816.0,77.0,859.0,556.0,165.0,808.0,713.0,150.0,399.0,23.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,841.0,48.0,1.0
434,589.0,265.0,812.0,225.0,862.0,235.0,816.0,318.0,811.0,77.0,232.0,237.0,488.0,863.0,556.0,859.0,188.0,17.0,228.0,861.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,2.0
435,225.0,589.0,237.0,862.0,77.0,265.0,556.0,216.0,318.0,812.0,777.0,501.0,816.0,863.0,811.0,859.0,303.0,719.0,17.0,486.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,48.0,1.0
436,77.0,216.0,859.0,225.0,589.0,863.0,812.0,318.0,265.0,237.0,501.0,346.0,556.0,837.0,862.0,321.0,328.0,816.0,352.0,815.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,1.0
437,77.0,327.0,216.0,812.0,862.0,265.0,225.0,589.0,859.0,318.0,235.0,411.0,837.0,556.0,816.0,346.0,237.0,863.0,766.0,352.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,3.0
438,862.0,265.0,318.0,859.0,816.0,812.0,863.0,811.0,225.0,589.0,808.0,77.0,471.0,237.0,861.0,232.0,17.0,241.0,312.0,452.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,3.0
